median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act,region
65758.0,0.560824230387289,0.385892116182573,0.755890052356021,0.110744891232696,High,Regular School,IL,2016-2017,60549,20.2,illinois
66250.0,0.626584143825523,0.311409395973154,0.680574555403557,0.0907845152449469,High,Regular School,IL,2016-2017,62010,19.5,illinois
87782.0,0.840480274442539,0.124849578820698,0.834108527131783,0.0759018759018759,High,Regular School,IL,2016-2017,60462,22.2,illinois
46144.0,0.465915826911678,0.397810218978102,0.704156479217604,0.0987341772151899,High,Regular School,IL,2016-2017,60938,19.1,illinois
31711.0,0.656300268096515,0.364229765013055,0.640124095139607,0.096113074204947,High,Regular School,WA,2016-2017,99403,21.2759462759463,washington
79867.0,0.598376313276027,0.281867145421903,0.828606658446362,0.0539314516129032,High,Regular School,IL,2016-2017,61774,20.1,illinois
44524.0,0.599399849962491,0.49079754601227,0.727047146401985,0.0842696629213483,High,Regular School,IL,2016-2017,62442,19.4,illinois
82727.0,0.741954022988506,0.160222531293463,0.855714285714286,0.0865603644646925,High,Regular School,IL,2016-2017,60441,21.8,illinois
27559.0,0.529515418502203,0.989208633093525,0.287977632805219,0.212833545108005,High,Regular School,IL,2016-2017,60644,14.7,illinois
49630.0,0.551156583629893,0.404458598726115,0.591743119266055,0.0684729064039409,High,Regular School,IL,2016-2017,61342,20.8,illinois
44977.0,0.692960135708227,0.451754385964912,0.483152173913043,0.0887863155036655,High,Regular School,IL,2016-2017,61821,20.1,illinois
72436.0,0.703528016602431,0.182278481012658,0.835044490075291,0.0405654578979717,High,Regular School,IL,2016-2017,62293,20.6,illinois
31319.0,0.468433734939759,0.672539489671932,0.619900497512438,0.183783783783784,High,Regular School,IL,2016-2017,60153,16.0,illinois
32917.0,0.618957345971564,0.46962962962963,0.686018957345972,0.123842592592593,High,Regular School,IL,2016-2017,62002,19.4,illinois
14494.0,0.51417004048583,0.453237410071942,0.161676646706587,0.217765042979943,High,Regular School,WA,2016-2017,99205,21.6666666666667,washington
28289.0,0.493545183714002,0.471724137931034,0.624096385542169,0.121287128712871,High,Regular School,IL,2016-2017,61520,19.1,illinois
39608.0,0.275235766678309,0.9830220713073,0.699182242990654,0.231381055676067,High,Regular School,IL,2016-2017,60629,15.3,illinois
102266.0,0.744749596122779,0.28780487804878,0.76980365605958,0.0970708446866485,High,Regular School,WA,2016-2017,98270,21.959706959707,washington
14326.0,0.842323651452282,0.188841201716738,0.405940594059406,0.102678571428571,High,Regular School,WA,2016-2017,99163,24.4749694749695,washington
50245.0,0.717048497470991,0.291858678955453,0.597396094141212,0.0573844759891272,High,Regular School,WA,2016-2017,98942,20.6898656898657,washington
62531.0,0.504686035613871,0.109803921568627,0.651310563939635,0.0931477516059957,High,Regular School,IL,2016-2017,60030,22.1,illinois
42996.0,0.708654670094259,0.544767441860465,0.645161290322581,0.0325688073394495,High,Regular School,IL,2016-2017,61201,17.6,illinois
61406.0,0.606936416184971,0.228682170542636,0.739237392373924,0.0745179781136008,High,Regular School,IL,2016-2017,61533,20.8,illinois
35985.0,0.399458972046889,0.457831325301205,0.567765567765568,0.0749756572541383,High,Regular School,IL,2016-2017,62664,18.4,illinois
67389.0,0.637846655791191,0.190019193857965,0.911791179117912,0.0634526763559022,High,Regular School,WA,2016-2017,98629,22.4969474969475,washington
63194.0,0.751650584052819,0.375685102142501,0.657616892911011,0.138964577656676,High,Regular School,IL,2016-2017,60162,17.0,illinois
36563.0,0.513650151668352,0.601190476190476,0.704439252336449,0.11739397664413,High,Regular School,IL,2016-2017,62999,18.0,illinois
54531.0,0.756395120031484,0.409131602506714,0.646817248459959,0.0935727788279773,High,Regular School,IL,2016-2017,62959,20.0,illinois
55833.0,0.672195416164053,0.290437890974084,0.63181526619628,0.0787153652392947,High,Regular School,IL,2016-2017,62052,19.6,illinois
47140.0,0.355329949238579,0.54028563729453,0.643318965517241,0.170559094125973,High,Regular School,IL,2016-2017,60506,18.7,illinois
75413.0,0.602065912444663,0.386763812993321,0.680286006128703,0.110836677987033,High,Regular School,WA,2016-2017,98387,20.4945054945055,washington
43147.0,0.697271546123863,0.665791776027997,0.472642607683353,0.158351409978308,High,Regular School,WA,2016-2017,98499,17.3199023199023,washington
70350.0,0.757871396895787,0.182011030971574,0.6875,0.0805709023941068,High,Regular School,IL,2016-2017,60169,23.0,illinois
44500.0,0.591762252346194,0.406896551724138,0.574850299401198,0.127443881245474,High,Regular School,WA,2016-2017,98612,21.4957264957265,washington
36678.0,0.609220636663008,0.521846661170651,0.656597774244833,0.128911138923655,High,Regular School,WA,2016-2017,98337,21.1782661782662,washington
72225.0,0.670009115770283,0.240972222222222,0.88248502994012,0.0603112840466926,High,Regular School,WA,2016-2017,98604,22.5702075702076,washington
42246.0,0.668366164542294,0.945820433436533,0.467166979362101,0.0677966101694915,High,Regular School,IL,2016-2017,60626,15.8,illinois
34273.0,0.490316901408451,0.646258503401361,0.604203152364273,0.135164835164835,High,Regular School,IL,2016-2017,62882,18.0,illinois
69481.0,0.611751152073733,0.14176245210728,0.819018404907976,0.0828779599271403,High,Regular School,IL,2016-2017,60552,22.4,illinois
51083.0,0.672544080604534,0.246527777777778,0.646098003629764,0.0516870064608758,High,Regular School,WA,2016-2017,98250,22.7411477411477,washington
34958.0,0.47037037037037,0.433544303797468,0.378957169459963,0.125070422535211,High,Regular School,IL,2016-2017,61846,16.9,illinois
48516.0,0.729214340198322,0.294736842105263,0.734643734643735,0.0514905149051491,High,Regular School,IL,2016-2017,62939,19.7,illinois
78314.0,0.811820330969267,0.647823629169022,0.96,0.0570555272542028,High,Regular School,IL,2016-2017,61114,18.1,illinois
39430.0,0.480486781368023,0.449720670391061,0.526143790849673,0.120858609426038,High,Regular School,IL,2016-2017,62286,18.0,illinois
90434.0,0.814638371589433,0.0728476821192053,0.895596239485403,0.0416182283189956,High,Regular School,IL,2016-2017,62693,22.9,illinois
92134.0,0.895893819991705,0.145620022753129,0.732406602953953,0.0605504587155963,High,Regular School,IL,2016-2017,60126,24.2,illinois
61985.0,0.609191307445672,0.344709897610922,0.878393051031487,0.102178217821782,High,Regular School,WA,2016-2017,98922,21.2026862026862,washington
38108.0,0.844890510948905,0.629444444444444,0.453277545327755,0.094391244870041,High,Regular School,IL,2016-2017,60615,19.5,illinois
67443.0,0.693004529441369,0.371747211895911,0.704968944099379,0.158675799086758,High,Regular School,IL,2016-2017,60201,23.9,illinois
53523.0,0.483160621761658,0.344195519348269,0.624497991967871,0.160700685453161,High,Regular School,IL,2016-2017,60408,20.3,illinois
36500.0,0.420350609756098,0.323671497584541,0.739837398373984,0.0742049469964664,High,Regular School,IL,2016-2017,62353,20.6,illinois
134063.0,0.928688974218321,0.0341931613677265,0.78584729981378,0.0431458219552157,High,Regular School,IL,2016-2017,60045,26.1,illinois
47955.0,0.606403748535728,0.223803363518758,0.834965034965035,0.127446897126197,High,Regular School,IL,2016-2017,60706,20.5,illinois
77422.0,0.703010577705452,0.293532338308458,0.671726755218216,0.0719357826489657,High,Regular School,WA,2016-2017,98042,22.8876678876679,washington
48750.0,0.48885077186964,0.711934156378601,0.689144736842105,0.0857699805068226,High,Regular School,IL,2016-2017,60964,17.4,illinois
34866.0,0.574062301335029,0.563786008230453,0.596129032258064,0.136833731105807,High,Regular School,IL,2016-2017,62822,18.2,illinois
43864.0,0.542611190817791,0.261510128913444,0.597578347578348,0.10012836970475,High,Regular School,IL,2016-2017,62246,20.7,illinois
39144.0,0.473801065719361,0.290189125295508,0.54871447902571,0.0407608695652174,High,Regular School,WA,2016-2017,99336,23.5225885225885,washington
40606.0,0.547972972972973,0.456140350877193,0.660550458715596,0.12755905511811,High,Regular School,IL,2016-2017,62884,19.1,illinois
63324.0,0.752757352941177,0.205284552845528,0.721978021978022,0.0516194331983806,High,Regular School,IL,2016-2017,62269,23.1,illinois
33520.0,0.620846609012289,0.413897280966767,0.716849451645065,0.143546441495778,High,Regular School,WA,2016-2017,99006,21.3003663003663,washington
39427.0,0.520576131687243,0.462406015037594,0.595194085027726,0.0817661488143908,High,Regular School,IL,2016-2017,62084,18.5,illinois
32444.0,0.458663646659117,0.612827715355805,0.55219414893617,0.114532960040723,High,Regular School,WA,2016-2017,98030,20.5433455433455,washington
45444.0,0.582195245321194,0.396103896103896,0.696897374701671,0.051296194153337,High,Regular School,IL,2016-2017,61443,19.4,illinois
12208.0,0.76547619047619,0.483271375464684,0.146883005977797,0.0995834911018554,High,Regular School,IL,2016-2017,62901,21.2,illinois
53361.0,0.476470588235294,0.27536231884058,0.8082497212932,0.111540585311982,High,Regular School,IL,2016-2017,62044,20.2,illinois
30475.0,0.705838876570584,0.352014010507881,0.412825651302605,0.0894187779433681,High,Regular School,IL,2016-2017,61455,21.4,illinois
89583.0,0.983492615117289,0.452177817691962,0.79,0.0301507537688442,High,Regular School,IL,2016-2017,60614,22.4,illinois
33449.0,0.120884773662551,0.963483146067416,0.687414500683995,0.210234278668311,High,Regular School,IL,2016-2017,60623,16.6,illinois
56622.0,0.611913357400722,0.24468085106383,0.666951323654996,0.0756214748276582,High,Regular School,IL,2016-2017,60950,21.0,illinois
84301.0,0.876371420925876,0.0565286624203822,0.695825049701789,0.0705289672544081,High,Regular School,WA,2016-2017,98110,25.8913308913309,washington
77444.0,0.892702936096718,0.159178433889602,0.759856630824373,0.062979683972912,High,Regular School,WA,2016-2017,98117,23.4737484737485,washington
29965.0,0.559504577275175,0.452449567723343,0.599051008303677,0.114242193450114,High,Regular School,WA,2016-2017,99156,20.2258852258852,washington
37128.0,0.516483516483517,0.458860759493671,0.542518837459634,0.107088220295767,High,Regular School,WA,2016-2017,98331,19.2490842490842,washington
47424.0,0.646200301962758,0.356382978723404,0.550573514077164,0.0403309203722854,High,Regular School,IL,2016-2017,62881,20.1,illinois
48342.0,0.592675635276532,0.474022183304145,0.428801287208367,0.0654577620521893,High,Regular School,IL,2016-2017,61244,18.3,illinois
61488.0,0.544717887154862,0.27807486631016,0.770222743259086,0.168027019420208,High,Regular School,IL,2016-2017,60050,20.4,illinois
45821.0,0.649798199316982,0.35211970074813,0.513323983169706,0.0773480662983425,High,Regular School,IL,2016-2017,61554,19.9,illinois
29324.0,0.286249331193151,0.961832061068702,0.552238805970149,0.110032362459547,High,Regular School,IL,2016-2017,60639,16.6,illinois
99688.0,0.74588403722262,0.363588667366212,0.933447098976109,0.107086614173228,High,Regular School,IL,2016-2017,60169,20.6,illinois
82917.0,0.678132678132678,0.513513513513513,0.769539078156313,0.0257234726688103,High,Regular School,WA,2016-2017,99320,19.4200244200244,washington
37036.0,0.455512858409696,0.463662790697674,0.564367816091954,0.103597122302158,High,Regular School,WA,2016-2017,98801,22.008547008547,washington
39079.0,0.592379583033789,0.292011019283747,0.527670527670528,0.07,High,Regular School,IL,2016-2017,62681,19.1,illinois
99748.0,0.819775849602314,0.275926794931957,0.857142857142857,0.082089552238806,High,Regular School,IL,2016-2017,60543,20.8,illinois
28058.0,0.255763688760807,0.983870967741935,0.475183823529412,0.198240866035183,High,Regular School,IL,2016-2017,60623,17.0,illinois
87074.0,0.811175928768806,0.0775800711743772,0.972794117647059,0.07986838169309,High,Regular School,IL,2016-2017,60439,22.4,illinois
56136.0,0.670743639921722,0.211111111111111,0.796769851951548,0.0277207392197125,High,Regular School,IL,2016-2017,62271,20.6,illinois
71396.0,0.806156659555014,0.20045045045045,0.816,0.0522462562396007,High,Regular School,WA,2016-2017,98034,23.6202686202686,washington
39591.0,0.425192193968066,0.530612244897959,0.774577954319762,0.118429807052562,High,Regular School,IL,2016-2017,62838,19.3,illinois
66458.0,0.749038461538462,0.425143629604596,0.940677966101695,0.0703125,High,Regular School,IL,2016-2017,60435,19.7,illinois
48359.0,0.662076271186441,0.485471296952516,0.777777777777778,0.0720338983050847,High,Regular School,IL,2016-2017,61701,19.8,illinois
33460.0,0.347743165924984,0.526902704209646,0.528716216216216,0.0809968847352025,High,Regular School,IL,2016-2017,60440,19.2,illinois
42042.0,0.569628229363579,0.37607223476298,0.409190371991247,0.107916102841678,High,Regular School,IL,2016-2017,62223,19.6,illinois
56511.0,0.331259720062208,0.289940828402367,0.849591280653951,0.053469387755102,High,Regular School,IL,2016-2017,61911,21.9,illinois
50682.0,0.625093353248693,0.380434782608696,0.581395348837209,0.0954356846473029,High,Regular School,IL,2016-2017,61277,18.9,illinois
57688.0,0.649339207048458,0.285714285714286,0.642969984202212,0.0356435643564356,High,Regular School,IL,2016-2017,62548,20.7,illinois
113108.0,0.721324095458045,0.320826952526799,0.921435499515034,0.0549493374902572,High,Regular School,IL,2016-2017,60103,21.5,illinois
42476.0,0.513776337115073,0.342281879194631,0.743157894736842,0.0532276330690827,High,Regular School,WA,2016-2017,99185,21.4468864468864,washington
47824.0,0.471493212669683,0.294579172610556,0.592923794712286,0.149682278183102,High,Regular School,IL,2016-2017,61008,19.7,illinois
37225.0,0.531974701335207,0.425641025641026,0.457496136012365,0.240637450199203,High,Regular School,IL,2016-2017,62946,19.3,illinois
61480.0,0.610931174089069,0.311244979919679,0.728019720624486,0.077388672719412,High,Regular School,IL,2016-2017,62079,20.0,illinois
66667.0,0.540569020021075,0.241176470588235,0.889842632331903,0.121029572836802,High,Regular School,WA,2016-2017,98321,21.6910866910867,washington
76830.0,0.77027583367641,0.145022738756948,0.833968012185834,0.114159292035398,High,Regular School,WA,2016-2017,98607,23.1562881562882,washington
25323.0,0.411067193675889,0.976744186046512,0.142430278884462,0.359375,High,Regular School,IL,2016-2017,60609,15.4,illinois
11358.0,0.442577030812325,0.416376306620209,0.0,0.272030651340996,High,Regular School,IL,2016-2017,60622,20.5,illinois
27647.0,0.202631578947368,0.991847826086957,0.454417952314165,0.294117647058824,High,Regular School,IL,2016-2017,60609,14.8,illinois
31897.0,0.484739676840215,0.977973568281938,0.241379310344828,0.323727185398655,High,Regular School,IL,2016-2017,60636,14.3,illinois
28488.0,0.44244105409154,0.987704918032787,0.149805447470817,0.253346080305927,High,Regular School,IL,2016-2017,60644,16.6,illinois
66944.0,0.585762064022934,0.12962962962963,0.822170900692841,0.102983638113571,High,Regular School,IL,2016-2017,60051,20.7,illinois
40123.0,0.51008174386921,0.413669064748201,0.605616605616606,0.102996254681648,High,Regular School,IL,2016-2017,61410,18.5,illinois
39129.0,0.50931430836306,0.403547671840355,0.661717921527041,0.0764367816091954,High,Regular School,IL,2016-2017,62906,19.1,illinois
57500.0,0.631554085970713,0.245437382001259,0.523316062176166,0.0936084549572219,High,Regular School,WA,2016-2017,98371,22.3260073260073,washington
21913.0,0.386964618249534,0.978978978978979,0.177958015267176,0.349729053772405,High,Regular School,IL,2016-2017,60644,15.4,illinois
21638.0,0.505882352941176,0.971774193548387,0.0420054200542005,0.298863636363636,High,Regular School,IL,2016-2017,60619,14.4,illinois
34137.0,0.454070201643017,0.532663316582915,0.568483063328424,0.110913930789707,High,Regular School,IL,2016-2017,62092,17.7,illinois
82232.0,0.680913064594463,0.204571428571429,0.867141162514828,0.0733015494636472,High,Regular School,WA,2016-2017,98311,21.4468864468864,washington
63736.0,0.799697428139183,0.150074294205052,0.888571428571429,0.0940521535306182,High,Regular School,IL,2016-2017,60004,24.7,illinois
65755.0,0.645038167938931,0.227272727272727,0.786648313833448,0.067684331797235,High,Regular School,IL,2016-2017,61275,20.1,illinois
57128.0,0.605359317904994,0.331325301204819,0.664130434782609,0.0824601366742597,High,Regular School,IL,2016-2017,62515,19.8,illinois
41250.0,0.8084345961401,0.853658536585366,0.25531914893617,0.186259541984733,High,Regular School,IL,2016-2017,60616,16.8,illinois
62037.0,0.672727272727273,0.366219415943173,0.709844559585492,0.0622489959839357,High,Regular School,WA,2016-2017,98406,21.2026862026862,washington
64810.0,0.624744897959184,0.229216152019002,0.845479082321188,0.146808510638298,High,Regular School,WA,2016-2017,98503,21.4957264957265,washington
62106.0,0.624725877192982,0.545126353790614,0.67887323943662,0.0591664237831536,High,Regular School,IL,2016-2017,61080,19.3,illinois
45943.0,0.411313131313131,0.987068965517241,0.549364021804967,0.0809646856158484,High,Regular School,WA,2016-2017,98812,17.5152625152625,washington
49688.0,0.517873941674506,0.346072186836518,0.719928186714542,0.0815694372741353,High,Regular School,WA,2016-2017,98815,22.7411477411477,washington
58026.0,0.546986721144024,0.309941520467836,0.790890269151139,0.0520504731861199,High,Regular School,IL,2016-2017,60927,20.2,illinois
70575.0,0.779913205207688,0.403642524354087,0.815745393634841,0.0697821281970319,High,Regular School,IL,2016-2017,60148,20.3,illinois
68348.0,0.882581271227559,0.973913043478261,0.742857142857143,0.032624814631735,High,Regular School,IL,2016-2017,60622,15.0,illinois
54766.0,0.604626143087682,0.212328767123288,0.782163742690059,0.0557491289198606,High,Regular School,IL,2016-2017,61252,20.1,illinois
46386.0,0.311406155703078,0.568397543271915,0.567433188315724,0.171654626762986,High,Regular School,IL,2016-2017,60501,18.7,illinois
46533.0,0.563737133808393,0.467479674796748,0.494920174165457,0.115126484254001,High,Regular School,WA,2016-2017,98564,20.982905982906,washington
72279.0,0.638062871707732,0.211038961038961,0.941414141414141,0.0445235975066785,High,Regular School,IL,2016-2017,61814,19.3,illinois
40681.0,0.72018654230513,0.289632473944048,0.565492321589883,0.0747854515733551,High,Regular School,WA,2016-2017,98683,23.7423687423687,washington
56444.0,0.674897119341564,0.191666666666667,0.794520547945205,0.0643051771117166,High,Regular School,IL,2016-2017,60550,21.4,illinois
44848.0,0.559351476548929,0.368038740920097,0.711538461538462,0.113716295427902,High,Regular School,IL,2016-2017,62690,19.9,illinois
37726.0,0.585519922254616,0.298816568047337,0.560275545350172,0.0648481729284611,High,Regular School,IL,2016-2017,61951,20.2,illinois
64236.0,0.74129515131793,0.0831721470019342,0.829201101928375,0.054654442877292,High,Regular School,IL,2016-2017,61856,21.8,illinois
29729.0,0.482448979591837,0.461716937354988,0.625,0.0909090909090909,High,Regular School,WA,2016-2017,99109,20.6410256410256,washington
50568.0,0.564158329708569,0.346534653465347,0.718367346938775,0.114529105537151,High,Regular School,IL,2016-2017,62014,20.0,illinois
63963.0,0.745017584994138,0.184695323571091,0.897800776196636,0.0567964262922782,High,Regular School,IL,2016-2017,60515,23.6,illinois
119041.0,0.836593059936908,0.140501319261214,0.838340486409156,0.0477611940298507,High,Regular School,WA,2016-2017,98008,25.5982905982906,washington
111094.0,0.885135135135135,0.322736030828516,0.911479944674965,0.0521172638436482,High,Regular School,IL,2016-2017,60060,21.0,illinois
57955.0,0.951393389500972,0.625961538461538,0.89294403892944,0.0253786328284896,High,Regular School,IL,2016-2017,61801,19.9,illinois
66921.0,0.758076094759512,0.42997542997543,0.805295950155763,0.0498707055781308,High,Regular School,IL,2016-2017,60115,19.7,illinois
122750.0,0.945822994210091,0.222768532526475,0.862378459237098,0.0449632511889321,High,Regular School,IL,2016-2017,60502,23.9,illinois
65000.0,0.650997150997151,0.302570093457944,0.870204603580563,0.0463857750289911,High,Regular School,WA,2016-2017,98264,22.2039072039072,washington
45781.0,0.497257053291536,0.755813953488372,0.560061208875287,0.0963529941467807,High,Regular School,WA,2016-2017,98146,15.5372405372405,washington
43958.0,0.219929453262787,0.993150684931507,0.727697622434465,0.0888962876643915,High,Regular School,WA,2016-2017,99357,18.8095238095238,washington
57417.0,0.664053751399776,0.462264150943396,0.806451612903226,0.0615711252653928,High,Regular School,IL,2016-2017,62869,18.4,illinois
40324.0,0.59002169197397,0.546728971962617,0.45375,0.259649122807018,High,Regular School,WA,2016-2017,99116,18.003663003663,washington
73058.0,0.917611663966674,0.332988624612203,0.772540983606557,0.0367071524966262,High,Regular School,WA,2016-2017,98116,19.9084249084249,washington
43359.0,0.669126691266913,0.361268403171008,0.586885245901639,0.0878112712975098,High,Regular School,WA,2016-2017,99212,21.3980463980464,washington
29953.0,0.500367107195301,0.724318658280922,0.336270190895742,0.143399810066477,High,Regular School,IL,2016-2017,62521,17.5,illinois
59643.0,0.613091380427738,0.377840909090909,0.810126582278481,0.0541110330288124,High,Regular School,IL,2016-2017,61760,19.0,illinois
54874.0,0.583616383616384,0.346521145975443,0.793318233295583,0.0750769230769231,High,Regular School,WA,2016-2017,98528,20.5189255189255,washington
60861.0,0.718339836821568,0.12748171368861,0.688819875776397,0.0546534653465347,High,Regular School,IL,2016-2017,61548,22.4,illinois
49556.0,0.456218627997769,0.612403100775194,0.640217391304348,0.0971049457177322,High,Regular School,WA,2016-2017,98923,17.4664224664225,washington
45575.0,0.261627906976744,0.569460842188115,0.592180653859117,0.214005235602094,High,Regular School,IL,2016-2017,60110,18.8,illinois
36436.0,0.269686411149826,0.971297359357061,0.60836820083682,0.130023640661939,High,Regular School,IL,2016-2017,60639,15.9,illinois
64911.0,0.478330658105939,0.842718446601942,0.722564734895191,0.128329297820823,High,Regular School,IL,2016-2017,60634,17.8,illinois
62106.0,0.624725877192982,0.142042755344418,0.67887323943662,0.0591664237831536,High,Regular School,IL,2016-2017,61072,22.6,illinois
87941.0,0.8,0.524100994644223,0.663702506063056,0.0942750466708152,High,Regular School,WA,2016-2017,98144,18.9316239316239,washington
51364.0,0.676646706586826,0.771106941838649,0.362824675324675,0.227683049147442,High,Regular School,IL,2016-2017,60466,17.9,illinois
62463.0,0.575557994877424,0.151724137931034,0.782679738562091,0.0580464371497198,High,Regular School,IL,2016-2017,61753,22.0,illinois
71530.0,0.637526652452026,0.199607329842932,0.837927756653992,0.0744326777609682,High,Regular School,WA,2016-2017,98374,22.4725274725275,washington
48508.0,0.626171143035603,0.448398576512456,0.665587044534413,0.0868588543616623,High,Regular School,WA,2016-2017,98840,20.6654456654457,washington
91375.0,0.696796840719614,0.124555160142349,0.850642927794263,0.0788781770376862,High,Regular School,IL,2016-2017,60046,22.5,illinois
64421.0,0.56873977086743,0.297507788161994,0.617399438727783,0.0446927374301676,High,Regular School,WA,2016-2017,98252,23.5958485958486,washington
55116.0,0.558226897069872,0.234567901234568,0.901639344262295,0.0476575121163166,High,Regular School,IL,2016-2017,61051,19.2,illinois
41451.0,0.490724269377382,0.227840199750312,0.310126582278481,0.172025723472669,High,Regular School,WA,2016-2017,98272,21.8864468864469,washington
72073.0,0.721565430085609,0.163987138263666,0.777777777777778,0.0298634812286689,High,Regular School,IL,2016-2017,61273,21.4,illinois
56854.0,0.650021159542954,0.201005025125628,0.808680248007086,0.0396317053642914,High,Regular School,IL,2016-2017,62278,21.1,illinois
33965.0,0.672645739910314,0.428940568475452,0.609605911330049,0.0778045838359469,High,Regular School,IL,2016-2017,62832,20.0,illinois
65972.0,0.815298507462687,0.719686162624822,0.764331210191083,0.0843881856540084,High,Regular School,IL,2016-2017,60643,17.9,illinois
60114.0,0.519498134961004,0.427431059506531,0.580439404677534,0.129448709002094,High,Regular School,IL,2016-2017,60445,17.9,illinois
46939.0,0.633583959899749,0.281618887015177,0.577102803738318,0.144335825186889,High,Regular School,WA,2016-2017,98563,21.3736263736264,washington
33500.0,0.516414141414141,0.969240048250905,0.379746835443038,0.132764920828258,High,Regular School,IL,2016-2017,60608,16.6,illinois
46146.0,0.372592592592593,0.86041439476554,0.46078431372549,0.130781499202552,High,Regular School,IL,2016-2017,60629,17.4,illinois
17294.0,0.476923076923077,0.489482200647249,0.0638655462184874,0.180059523809524,High,Regular School,IL,2016-2017,62864,18.7,illinois
39693.0,0.557458563535912,0.432835820895522,0.697283311772316,0.0481550969355847,High,Regular School,IL,2016-2017,62916,19.4,illinois
73529.0,0.743530320587099,0.3714131023281,0.925806451612903,0.0873083475298126,High,Regular School,WA,2016-2017,98003,19.3223443223443,washington
45432.0,0.57006603081438,0.436363636363636,0.833898305084746,0.118117229129663,High,Regular School,WA,2016-2017,98570,21.9352869352869,washington
54028.0,0.558380008616975,0.423231742380679,0.425064599483204,0.0914841849148419,High,Regular School,WA,2016-2017,98387,20.3235653235653,washington
84542.0,0.782201405152225,0.86265366680797,0.866548042704626,0.0164986251145738,High,Regular School,IL,2016-2017,60641,16.4,illinois
95208.0,0.785198555956679,0.0807291666666667,0.851727982162765,0.065083135391924,High,Regular School,IL,2016-2017,60012,23.8,illinois
50969.0,0.376739009460211,0.290519877675841,0.494230769230769,0.0515953835709437,High,Regular School,IL,2016-2017,62233,19.2,illinois
46197.0,0.570633263743911,0.306976744186047,0.639312977099237,0.0593978844589097,High,Regular School,IL,2016-2017,61542,20.1,illinois
54293.0,0.676699029126214,0.349462365591398,0.819277108433735,0.0705645161290323,High,Regular School,IL,2016-2017,61475,19.9,illinois
39133.0,0.715780296425458,0.257861635220126,0.746492048643592,0.0470178493687418,High,Regular School,WA,2016-2017,98926,22.5702075702076,washington
91970.0,0.855530474040632,0.125773195876289,0.751412429378531,0.0553209459459459,High,Regular School,WA,2016-2017,98033,23.7423687423687,washington
47960.0,0.650088183421517,0.351800554016621,0.590074779061863,0.0309945504087193,High,Regular School,WA,2016-2017,98672,22.5946275946276,washington
52717.0,0.511871508379888,0.25,0.79607250755287,0.11304347826087,High,Regular School,IL,2016-2017,61531,20.0,illinois
57083.0,0.506011315417256,0.396659707724426,0.728350045578851,0.122260107160253,High,Regular School,WA,2016-2017,99003,22.9120879120879,washington
62500.0,0.589316239316239,0.380638063806381,0.751710654936461,0.159287776708373,High,Regular School,IL,2016-2017,60453,19.2,illinois
60556.0,0.532516493873704,0.576,0.649940262843489,0.12737843551797,High,Regular School,IL,2016-2017,60954,18.1,illinois
47165.0,0.516954193932183,0.393162393162393,0.658788774002954,0.0809815950920245,High,Regular School,IL,2016-2017,62341,18.8,illinois
91591.0,0.772804532577904,0.197885196374622,0.8928046989721,0.0707908163265306,High,Regular School,IL,2016-2017,60002,21.2,illinois
62258.0,0.641921397379913,0.218543046357616,0.745341614906832,0.0437441204139229,High,Regular School,IL,2016-2017,61816,19.5,illinois
48232.0,0.750262329485834,0.252279635258359,0.719242902208202,0.0229053646775166,High,Regular School,WA,2016-2017,99111,23.009768009768,washington
97778.0,0.921547555077915,0.132262051915946,0.711761457758145,0.067051652229708,High,Regular School,WA,2016-2017,98028,24.98778998779,washington
48545.0,0.537400530503979,0.281220657276995,0.610476190476191,0.0710754017305315,High,Regular School,WA,2016-2017,98604,21.3980463980464,washington
34583.0,0.577739529546758,0.412650602409639,0.714490674318508,0.13777441332324,High,Regular School,IL,2016-2017,62995,21.0,illinois
47050.0,0.448398576512456,0.287179487179487,0.616991643454039,0.0763052208835341,High,Regular School,IL,2016-2017,62694,20.0,illinois
62367.0,0.497057092407298,0.319634703196347,0.844602609727165,0.0468902637577336,High,Regular School,WA,2016-2017,98826,20.8363858363858,washington
51250.0,0.781467425679949,0.125041569670768,0.61822125813449,0.0736873508353222,High,Regular School,IL,2016-2017,60563,25.1,illinois
69481.0,0.611751152073733,0.147540983606557,0.819018404907976,0.0828779599271403,High,Regular School,IL,2016-2017,60541,21.3,illinois
28624.0,0.178382884134482,0.915971062882582,0.584177835894083,0.162177816391544,High,Regular School,WA,2016-2017,98944,15.4151404151404,washington
34721.0,0.495760598503741,0.431216931216931,0.640287769784173,0.177740863787375,High,Regular School,IL,2016-2017,60970,19.1,illinois
48561.0,0.631947687996263,0.229398663697105,0.758208955223881,0.0661691542288557,High,Regular School,IL,2016-2017,60957,20.3,illinois
71794.0,0.736683649837888,0.11340206185567,0.707698815566836,0.0178571428571429,High,Regular School,IL,2016-2017,61873,21.3,illinois
108906.0,0.830152671755725,0.0521472392638037,0.809052333804809,0.0735189150606709,High,Regular School,IL,2016-2017,60048,25.7,illinois
52930.0,0.589827344843677,0.373188405797101,0.712172923777019,0.0730804810360777,High,Regular School,IL,2016-2017,62411,20.2,illinois
66063.0,0.582626060908637,0.517345399698341,0.677685950413223,0.087651598676957,High,Regular School,IL,2016-2017,60101,19.1,illinois
